,t,biod0_x,biod0_y,biod1_x,biod1_y,biod2_x,biod2_y,biod3_x,biod3_y,biod4_x,biod4_y,biod5_x,biod5_y
10,10,0.5052890557309307,0.33713828904018417,0.23811858224466306,0.24626209617745823,0.9111987709759909,0.8587453142209022,0.29081640736381376,0.8353511990476591,0.9267372080722168,0.1813103694378228,0.07566395130012421,0.899784111516888
11,11,0.5123103589676936,0.33222191958574665,0.23722262398808316,0.2377376227885873,0.908127045694174,0.8507431962794976,0.287193965120322,0.8275828465873449,0.9340843563639492,0.17689575736716517,0.08276998763631027,0.8949910294871386
12,12,0.5193316622044564,0.3273055501313091,0.23632666573150324,0.22921314939971638,0.9050553204123573,0.8427410783380931,0.28357152287683035,0.8198144941270308,0.9267372080722168,0.17248114529650757,0.08987602397249635,0.8901979474573893
13,13,0.5263529654412191,0.32238918067687156,0.23543070747492334,0.22068867601084544,0.9019835951305405,0.8347389603966885,0.2799490806333386,0.8120461416667167,0.9193900597804845,0.16806653322584997,0.09698206030868241,0.88540486542764
14,14,0.533374268677982,0.317472811222434,0.23453474921834344,0.21216420262197452,0.8989118698487237,0.8267368424552839,0.2763266383898469,0.8042777892064026,0.9120429114887522,0.16365192115519236,0.10408809664486848,0.8806117833978906
15,15,0.5403955719147447,0.31255644176799646,0.23363879096176354,0.20363972923310358,0.8958401445669069,0.8187347245138793,0.2727041961463552,0.7965094367460884,0.9046957631970198,0.15923730908453473,0.11119413298105457,0.8758187013681413
16,16,0.5474168751515076,0.3076400723135589,0.23274283270518364,0.19511525584423267,0.8927684192850901,0.8107326065724747,0.2690817539028635,0.7887410842857743,0.8973486149052875,0.15482269701387713,0.11830016931724065,0.871025619338392
17,17,0.5544381783882704,0.30272370285912137,0.23184687444860372,0.18659078245536173,0.8896966940032733,0.8027304886310701,0.2654593116593718,0.7809727318254602,0.8900014666135552,0.15040808494321953,0.12540620565342672,0.8662325373086427
18,18,0.5614594816250331,0.2978073334046838,0.23095091619202382,0.17806630906649082,0.8866249687214566,0.7947283706896655,0.2618368694158801,0.7732043793651461,0.8826543183218228,0.14599347287256192,0.1325122419896128,0.8614394552788933
19,19,0.568480784861796,0.2928909639502463,0.23005495793544392,0.1695418356776199,0.8835532434396397,0.786726252748261,0.25821442717238835,0.7654360269048319,0.8753071700300904,0.14157886080190432,0.13961827832579887,0.856646373249144
20,20,0.5755020880985587,0.2879745944958087,0.22915899967886402,0.161017362288749,0.8804815181578229,0.7787241348068564,0.2545919849288967,0.7576676744445178,0.8679600217383581,0.1371642487312467,0.14672431466198496,0.8518532912193947
21,21,0.5825233913353216,0.2830582250413712,0.2282630414222841,0.1524928888998781,0.8774097928760062,0.7707220168654518,0.25096954268540494,0.7498993219842037,0.8606128734466257,0.1327496366605891,0.15383035099817102,0.8470602091896454
22,22,0.5895446945720844,0.2781418555869336,0.2273670831657042,0.1439684155110072,0.8743380675941894,0.7627198989240472,0.24734710044191324,0.7421309695238896,0.8532657251548934,0.12833502458993148,0.1609363873343571,0.842267127159896
23,23,0.5965659978088471,0.2732254861324961,0.2264711249091243,0.13544394212213628,0.8712663423123725,0.7547177809826426,0.2437246581984215,0.7343626170635754,0.8459185768631611,0.12392041251927387,0.16804242367054317,0.8374740451301468
24,24,0.60358730104561,0.26830911667805857,0.2255751666525444,0.12691946873326537,0.8681946170305558,0.746715663041238,0.2401022159549298,0.7265942646032613,0.8385714285714287,0.11950580044861626,0.17514846000672926,0.8326809631003974
25,25,0.6106086042823727,0.263392747223621,0.2246792083959645,0.11839499534439446,0.865122891748739,0.7387135450998334,0.2364797737114381,0.7188259121429472,0.8312242802796964,0.11509118837795865,0.18225449634291535,0.8278878810706481
26,26,0.6176299075191356,0.2584763777691835,0.22378325013938458,0.10987052195552356,0.8620511664669223,0.7307114271584289,0.23285733146794638,0.7110575596826331,0.8238771319879641,0.11067657630730104,0.1893605326791014,0.8230947990408988
27,27,0.6246512107558984,0.2535600083147459,0.22288729188280468,0.10134604856665265,0.8589794411851054,0.7227093092170244,0.22923488922445467,0.7032892072223189,0.8165299836962318,0.10626196423664343,0.1964665690152875,0.8183017170111494
28,28,0.6316725139926612,0.24864363886030835,0.22199133362622478,0.09282157517778174,0.8559077159032886,0.7147071912756198,0.22561244698096297,0.6955208547620048,0.8091828354044993,0.10184735216598582,0.20357260535147356,0.8135086349814001
29,29,0.638693817229424,0.2437272694058708,0.22109537536964488,0.08429710178891082,0.8528359906214719,0.7067050733342152,0.22199000473747127,0.6877525023016907,0.801835687112767,0.09743274009532822,0.21067864168765965,0.8087155529516508
30,30,0.6457151204661867,0.23881089995143326,0.22019941711306498,0.0757726284000399,0.849764265339655,0.6987029553928106,0.21836756249397954,0.6799841498413766,0.7944885388210347,0.0930181280246706,0.21778467802384574,0.8039224709219015
31,31,0.6527364237029496,0.23389453049699574,0.21930345885648506,0.06724815501116899,0.8466925400578382,0.690700837451406,0.21474512025048784,0.6722157973810624,0.7871413905293023,0.088603515954013,0.2248907143600318,0.7991293888921521
32,32,0.6597577269397124,0.2289781610425582,0.21840750059990516,0.0757726284000399,0.8436208147760215,0.6826987195100014,0.21112267800699613,0.6644474449207483,0.77979424223757,0.08418890388335538,0.2319967506962179,0.7943363068624029
33,33,0.6667790301764752,0.22406179158812065,0.21751154234332526,0.08429710178891082,0.8405490894942047,0.6746966015685968,0.2075002357635044,0.6566790924604342,0.7724470939458377,0.07977429181269778,0.23910278703240395,0.7895432248326535
34,34,0.673800333413238,0.2191454221336831,0.21661558408674536,0.09282157517778174,0.8374773642123878,0.6666944836271923,0.2038777935200127,0.6489107400001201,0.7650999456541053,0.07535967974204016,0.24620882336859004,0.7847501428029042
35,35,0.6808216366500007,0.21422905267924555,0.21571962583016543,0.10134604856665265,0.8344056389305711,0.6586923656857877,0.200255351276521,0.6411423875398059,0.757752797362373,0.07094506767138256,0.25331485970477613,0.7799570607731549
36,36,0.6878429398867636,0.209312683224808,0.21482366757358554,0.10987052195552356,0.8313339136487543,0.6506902477443831,0.1966329090330293,0.6333740350794917,0.7504056490706407,0.07535967974204016,0.2604208960409622,0.7751639787434056
37,37,0.6948642431235263,0.20439631377037046,0.21392770931700564,0.11839499534439446,0.8282621883669375,0.6426881298029785,0.19301046678953757,0.6256056826191777,0.7430585007789082,0.07977429181269778,0.26752693237714825,0.7703708967136562
38,38,0.7018855463602892,0.1994799443159329,0.21303175106042574,0.12691946873326537,0.8251904630851207,0.6346860118615739,0.18938802454604586,0.6178373301588636,0.7357113524871759,0.08418890388335538,0.27463296871333437,0.765577814683907
39,39,0.708906849597052,0.19456357486149536,0.21213579280384584,0.13544394212213628,0.8221187378033039,0.6266838939201693,0.18576558230255416,0.6100689776985494,0.7283642041954436,0.088603515954013,0.28173900504952043,0.7607847326541576
40,40,0.7159281528338147,0.18964720540705782,0.21123983454726591,0.1439684155110072,0.8190470125214871,0.6186817759787647,0.18214314005906243,0.6023006252382354,0.7210170559037111,0.0930181280246706,0.2888450413857065,0.7559916506244082
41,41,0.7229494560705776,0.18473083595262027,0.21034387629068602,0.1524928888998781,0.8159752872396704,0.6106796580373601,0.17852069781557073,0.5945322727779212,0.7136699076119787,0.09743274009532822,0.29595107772189255,0.7511985685946589
42,42,0.7299707593073403,0.17981446649818272,0.20944791803410612,0.161017362288749,0.8129035619578535,0.6026775400959556,0.17489825557207903,0.586763920317607,0.7063227593202462,0.10184735216598582,0.30305711405807867,0.7464054865649096
43,43,0.7369920625441031,0.17489809704374518,0.20855195977752622,0.1695418356776199,0.8098318366760368,0.594675422154551,0.1712758133285873,0.5789955678572929,0.6989756110285138,0.10626196423664343,0.31016315039426473,0.7416124045351603
44,44,0.7440133657808659,0.16998172758930763,0.2076560015209463,0.17806630906649082,0.80676011139422,0.5866733042131465,0.1676533710850956,0.5712272153969788,0.6916284627367814,0.11067657630730104,0.3172691867304508,0.7368193225054109
45,45,0.7510346690176287,0.16506535813487008,0.2067600432643664,0.18659078245536173,0.8036883861124032,0.5786711862717419,0.1640309288416039,0.5634588629366647,0.6842813144450489,0.11509118837795865,0.3243752230666369,0.7320262404756617
46,46,0.7580559722543915,0.16014898868043254,0.2058640850077865,0.19511525584423267,0.8006166608305864,0.5706690683303373,0.1604084865981122,0.5556905104763505,0.6769341661533166,0.11950580044861626,0.33148125940282297,0.7272331584459124
47,47,0.7650772754911543,0.15523261922599502,0.2049681267512066,0.20363972923310358,0.7975449355487696,0.5626669503889327,0.15678604435462046,0.5479221580160364,0.6695870178615841,0.12392041251927387,0.33858729573900903,0.7224400764161631
48,48,0.7720985787279171,0.15031624977155747,0.2040721684946267,0.21216420262197452,0.7944732102669528,0.5546648324475281,0.15316360211112875,0.5401538055557223,0.6622398695698517,0.12833502458993148,0.3456933320751951,0.7176469943864139
49,49,0.7791198819646799,0.14539988031711992,0.20317621023804677,0.22068867601084544,0.7914014849851361,0.5466627145061235,0.14954115986763705,0.5323854530954082,0.6548927212781193,0.1327496366605891,0.3527993684113812,0.7128539123566647
50,50,0.7861411852014427,0.14048351086268238,0.20228025198146687,0.22921314939971638,0.7883297597033192,0.538660596564719,0.14591871762414532,0.524617100635094,0.6475455729863868,0.1371642487312467,0.35990540474756727,0.7080608303269155
51,51,0.7931624884382055,0.13556714140824483,0.20138429372488698,0.2377376227885873,0.7852580344215024,0.5306584786233144,0.14229627538065362,0.5168487481747799,0.6401984246946544,0.14157886080190432,0.36701144108375333,0.7032677482971662
52,52,0.8001837916749683,0.13065077195380728,0.20048833546830708,0.24626209617745823,0.7821863091396857,0.5226563606819098,0.13867383313716192,0.5090803957144658,0.632851276402922,0.14599347287256192,0.3741174774199394,0.6984746662674169
53,53,0.8072050949117311,0.12573440249936974,0.19959237721172718,0.25478656956632917,0.7791145838578689,0.5146542427405052,0.13505139089367021,0.5013120432541517,0.6255041281111896,0.15040808494321953,0.38122351375612545,0.6936815842376677
54,54,0.8142263981484938,0.12081803304493219,0.19869641895514725,0.2633110429552001,0.776042858576052,0.5066521247991006,0.13142894865017848,0.49354369079383753,0.6181569798194572,0.15482269701387713,0.38832955009231157,0.6888885022079185
55,55,0.8212477013852567,0.11590166359049464,0.19780046069856735,0.271835516344071,0.7729711332942353,0.49865000685769606,0.12780650640668678,0.48577533833352343,0.6108098315277247,0.15923730908453473,0.39543558642849763,0.6840954201781693
56,56,0.8282690046220195,0.1109852941360571,0.19690450244198746,0.28035998973294196,0.7698994080124185,0.49064788891629146,0.12418406416319507,0.4780069858732093,0.6034626832359923,0.16365192115519236,0.4025416227646837,0.67930233814842
57,57,0.8352903078587823,0.10606892468161955,0.19600854418540756,0.2888844631218129,0.7668276827306018,0.48264577097488687,0.12056162191970336,0.4702386334128952,0.5961155349442598,0.16806653322584997,0.40964765910086975,0.6745092561186707
58,58,0.8423116110955451,0.101152555227182,0.19511258592882763,0.2974089365106838,0.7637559574487849,0.47464365303348227,0.11693917967621165,0.462470280952581,0.5887683866525275,0.17248114529650757,0.41675369543705587,0.6697161740889215
59,59,0.849332914332308,0.09623618577274447,0.19421662767224773,0.30593340989955475,0.7606842321669681,0.46664153509207773,0.11331673743271994,0.4547019284922669,0.5814212383607951,0.17689575736716517,0.42385973177324193,0.6649230920591723
60,60,0.8563542175690707,0.09131981631830692,0.19332066941566783,0.31445788328842567,0.7576125068851514,0.45863941715067313,0.10969429518922823,0.4469335760319528,0.5740740900690626,0.1813103694378228,0.430965768109428,0.6601300100294231
61,61,0.8633755208058335,0.08640344686386937,0.19242471115908794,0.3229823566772966,0.7545407816033346,0.45063729920926854,0.10607185294573651,0.4391652235716387,0.5667269417773302,0.1857249815084804,0.4380718044456141,0.6553369279996738
62,62,0.8703968240425963,0.08148707740943183,0.19152875290250804,0.3315068300661675,0.7514690563215177,0.44263518126786394,0.10244941070224481,0.4313968711113245,0.5593797934855977,0.19013959357913804,0.44517784078180017,0.6505438459699245
63,63,0.8774181272793591,0.07657070795499428,0.1906327946459281,0.34003130345503846,0.748397331039701,0.4346330633264594,0.09882696845875309,0.4236285186510104,0.5520326451938653,0.19455420564979567,0.45228387711798623,0.6457507639401753
64,64,0.884439430516122,0.07165433850055673,0.1897368363893482,0.34855577684390937,0.7453256057578842,0.4266309453850548,0.09520452621526139,0.41586016619069627,0.544685496902133,0.1989688177204533,0.4593899134541723,0.640957681910426
65,65,0.8914607337528847,0.06673796904611919,0.18884087813276831,0.3570802502327803,0.7422538804760673,0.4186288274436502,0.09158208397176967,0.40809181373038217,0.5373383486104005,0.20338342979111093,0.4664959497903584,0.6361645998806769
66,66,0.8984820369896475,0.07165433850055673,0.18794491987618842,0.36560472362165125,0.7391821551942506,0.4106267095022456,0.08795964172827797,0.400323461270068,0.5299912003186681,0.20779804186176856,0.47360198612654447,0.6313715178509276
67,67,0.9055033402264103,0.07657070795499428,0.18704896161960852,0.3741291970105221,0.7361104299124338,0.40262459156084107,0.08433719948478625,0.3925551088097539,0.5226440520269356,0.21221265393242617,0.48070802246273053,0.6265784358211783
68,68,0.9125246434631731,0.08148707740943183,0.1861530033630286,0.382653670399393,0.733038704630617,0.3946224736194365,0.08071475724129454,0.38478675634943976,0.5152969037352032,0.2166272660030838,0.48781405879891665,0.6217853537914291
69,69,0.919545946699936,0.08640344686386937,0.1852570451064487,0.3911781437882639,0.7299669793488002,0.3866203556780319,0.07709231499780284,0.37701840388912566,0.5079497554434708,0.22104187807374143,0.4949200951351027,0.6169922717616798
70,70,0.9265672499366987,0.09131981631830692,0.1843610868498688,0.3997026171771348,0.7268952540669833,0.3786182377366273,0.07346987275431112,0.3692500514288115,0.5006026071517383,0.22545649014439906,0.5020261314712888,0.6121991897319307
71,71,0.9335885531734615,0.09623618577274447,0.1834651285932889,0.40822709056600565,0.7238235287851664,0.37061611979522274,0.06984743051081942,0.3614816989684974,0.49325545886000594,0.2298711022150567,0.5091321678074748,0.6074061077021814
72,72,0.9265672499366987,0.101152555227182,0.182569170336709,0.41675156395487656,0.7207518035033496,0.36261400185381815,0.07346987275431112,0.35371334650818326,0.48590831056827355,0.23428571428571432,0.516238204143661,0.6026130256724321
73,73,0.919545946699936,0.10606892468161955,0.18167321208012913,0.42527603734374747,0.7176800782215327,0.35461188391241355,0.07709231499780284,0.34594499404786916,0.4785611622765411,0.23870032635637195,0.5233442404798471,0.5978199436426829
74,74,0.9125246434631731,0.1109852941360571,0.18077725382354923,0.4338005107326183,0.7146083529397158,0.346609765971009,0.08071475724129454,0.33817664158755506,0.47121401398480867,0.24311493842702958,0.5304502768160331,0.5930268616129336
75,75,0.9055033402264103,0.11590166359049464,0.17988129556696936,0.44232498412148924,0.7115366276578989,0.3386076480296044,0.08433719948478625,0.3304082891272409,0.4638668656930763,0.2475295504976872,0.5375563131522192,0.5882337795831845
76,76,0.8984820369896475,0.12081803304493219,0.17898533731038946,0.4508494575103601,0.7084649023760821,0.3306055300881998,0.08795964172827797,0.3226399366669268,0.45651971740134384,0.25194416256834484,0.5446623494884052,0.5834406975534352
77,77,0.8914607337528847,0.12573440249936974,0.1780893790538096,0.459373930899231,0.7053931770942652,0.3226034121467952,0.09158208397176967,0.31487158420661265,0.4491725691096114,0.2563587746390025,0.5517683858245913,0.5786476155236859
78,78,0.884439430516122,0.13065077195380728,0.1771934207972297,0.46789840428810187,0.7023214518124483,0.3146012942053907,0.09520452621526139,0.30710323174629856,0.441825420817879,0.2607733867096601,0.5588744221607774,0.5738545334939367
79,79,0.8774181272793591,0.13556714140824483,0.17629746254064982,0.4764228776769728,0.6992497265306314,0.3065991762639861,0.09882696845875309,0.2993348792859844,0.43447827252614657,0.26518799878031774,0.5659804584969634,0.5690614514641874
80,80,0.8703968240425963,0.14048351086268238,0.17540150428406992,0.48494735106584363,0.6961780012488146,0.2985970583225815,0.10244941070224481,0.2915665268256703,0.42713112423441413,0.26960261085097537,0.5730864948331496,0.5642683694344383
81,81,0.8633755208058335,0.14539988031711992,0.17450554602749005,0.49347182445471455,0.6931062759669977,0.2905949403811769,0.10607185294573651,0.28379817436535615,0.41978397594268174,0.274017222921633,0.5801925311693357,0.559475287404689
82,82,0.8563542175690707,0.15031624977155747,0.17360958777091015,0.5019962978435855,0.6900345506851808,0.28259282243977235,0.10969429518922823,0.27602982190504205,0.4124368276509493,0.2784318349922906,0.5872985675055217,0.5546822053749397
83,83,0.849332914332308,0.15523261922599502,0.17271362951433028,0.5105207712324563,0.686962825403364,0.27459070449836775,0.11331673743271994,0.2682614694447279,0.40508967935921686,0.28284644706294826,0.5944046038417078,0.5498891233451905
84,84,0.8423116110955451,0.16014898868043254,0.17181767125775038,0.5190452446213272,0.6838911001215471,0.26658858655696316,0.11693917967621165,0.2604931169844138,0.3977425310674844,0.2872610591336059,0.6015106401778939,0.5450960413154412
85,85,0.8352903078587823,0.16506535813487008,0.1709217130011705,0.5275697180101981,0.6808193748397302,0.25858646861555856,0.12056162191970336,0.25272476452409964,0.39039538277575203,0.2916756712042635,0.6086166765140799,0.540302959285692
86,86,0.8282690046220195,0.16998172758930763,0.1700257547445906,0.536094191399069,0.6777476495579133,0.250584350674154,0.12418406416319507,0.24495641206378552,0.3830482344840196,0.29609028327492115,0.615722712850266,0.5355098772559428
87,87,0.8212477013852567,0.17489809704374518,0.16912979648801074,0.5446186647879399,0.6746759242760965,0.24258223273274943,0.12780650640668678,0.2371880596034714,0.37570108619228715,0.3005048953455788,0.6228287491864521,0.5307167952261935
88,88,0.8142263981484938,0.17981446649818272,0.16823383823143084,0.5531431381768107,0.6716041989942796,0.23458011479134483,0.13142894865017848,0.22941970714315726,0.36835393790055476,0.3049195074162364,0.6299347855226382,0.5259237131964443
89,89,0.8072050949117311,0.18473083595262027,0.16733787997485097,0.5616676115656817,0.6685324737124627,0.22657799684994026,0.13505139089367021,0.22165135468284314,0.3610067896088224,0.30933411948689404,0.6370408218588243,0.521130631166695
90,90,0.8001837916749683,0.18964720540705782,0.16644192171827107,0.5701920849545525,0.6654607484306458,0.21857587890853566,0.13867383313716192,0.213883002222529,0.35365964131709,0.3137487315575517,0.6441468581950104,0.5163375491369459
91,91,0.7931624884382055,0.19456357486149536,0.1655459634616912,0.5787165583434234,0.662389023148829,0.2105737609671311,0.14229627538065362,0.2061146497622149,0.3463124930253576,0.3181633436282093,0.6512528945311964,0.5115444671071966
92,92,0.7861411852014427,0.1994799443159329,0.1646500052051113,0.5872410317322944,0.6593172978670121,0.20257164302572653,0.14591871762414532,0.1983462973019008,0.3389653447336252,0.32257795569886694,0.6583589308673825,0.5067513850774473
93,93,0.7791198819646799,0.20439631377037046,0.16375404694853143,0.5957655051211652,0.6562455725851952,0.19456952508432193,0.14954115986763705,0.19057794484158666,0.33161819644189283,0.32699256776952457,0.6654649672035685,0.5019583030476981
94,94,0.7720985787279171,0.209312683224808,0.16285808869195154,0.6042899785100361,0.6531738473033784,0.18656740714291736,0.15316360211112875,0.1828095923812725,0.32427104815016045,0.3314071798401822,0.6725710035397546,0.49716522101794886
95,95,0.7650772754911543,0.21422905267924555,0.16196213043537167,0.6128144518989069,0.6501021220215615,0.17856528920151277,0.15678604435462046,0.17504123992095835,0.31692389985842806,0.33582179191083983,0.6796770398759407,0.4923721389881996
96,96,0.7580559722543915,0.2191454221336831,0.16106617217879177,0.6213389252877779,0.6470303967397446,0.1705631712601082,0.1604084865981122,0.1672728874606442,0.3095767515666957,0.34023640398149746,0.6867830762121268,0.48757905695845033
97,97,0.7510346690176287,0.22406179158812065,0.1601702139222119,0.6298633986766488,0.6439586714579277,0.1625610533187036,0.1640309288416039,0.15950453500033007,0.3022296032749633,0.3446510160521551,0.6938891125483129,0.4827859749287011
98,98,0.7440133657808659,0.2289781610425582,0.15927425566563203,0.6383878720655196,0.6408869461761109,0.15455893537729903,0.1676533710850956,0.15173618254001592,0.2948824549832309,0.3490656281228127,0.700995148884499,0.47799289289895186
99,99,0.7369920625441031,0.23389453049699574,0.15837829740905213,0.6469123454543906,0.637815220894294,0.14655681743589444,0.1712758133285873,0.14396783007970176,0.2875353066914985,0.35348024019347035,0.708101185220685,0.47319981086920265
100,100,0.7299707593073403,0.23881089995143326,0.15748233915247226,0.6554368188432614,0.6347434956124771,0.13855469949448987,0.17489825557207903,0.13619947761938764,0.28018815839976613,0.3578948522641279,0.7152072215568711,0.4684067288394534
101,101,0.7229494560705775,0.2437272694058708,0.15658638089589236,0.6639612922321323,0.6316717703306602,0.13055258155308527,0.17852069781557073,0.12843112515907348,0.27284101010803374,0.36230946433478556,0.7223132578930572,0.4636136468097041
102,102,0.7159281528338147,0.24864363886030835,0.1556904226393125,0.6724857656210032,0.6286000450488434,0.1225504636116807,0.18214314005906243,0.12066277269875933,0.26549386181630136,0.3667240764054432,0.7294192942292432,0.4588205647799549
103,103,0.7089068495970519,0.2535600083147459,0.1547944643827326,0.6810102390098741,0.6255283197670265,0.11454834567027612,0.18576558230255416,0.11289442023844519,0.258146713524569,0.37113868847610076,0.7365253305654292,0.45402748275020566
104,104,0.7018855463602891,0.2584763777691835,0.15389850612615272,0.689534712398745,0.6224565944852096,0.10654622772887154,0.18938802454604586,0.10512606777813105,0.25079956523283664,0.37555330054675834,0.7436313669016154,0.44923440072045645
105,105,0.6948642431235262,0.263392747223621,0.15300254786957282,0.6980591857876158,0.6193848692033928,0.09854410978746696,0.19301046678953757,0.0973577153178169,0.24345241694110423,0.3799679126174159,0.7507374032378014,0.4444413186907072
106,106,0.6878429398867635,0.26830911667805857,0.15210658961299295,0.7065836591764867,0.6163131439215759,0.09054199184606238,0.1966329090330293,0.08958936285750276,0.23610526864937184,0.38438252468807355,0.7578434395739875,0.4396482366609579
107,107,0.6808216366500007,0.2732254861324961,0.15121063135641305,0.7151081325653577,0.613241418639759,0.08253987390465779,0.200255351276521,0.0818210103971886,0.22875812035763946,0.3887971367587311,0.7649494759101736,0.4348551546312087
108,108,0.6738003334132379,0.2781418555869336,0.15031467309983318,0.7236326059542285,0.6101696933579421,0.07453775596325321,0.2038777935200127,0.07405265793687446,0.2214109720659071,0.3932117488293887,0.7720555122463596,0.43006207260145946
109,109,0.6667790301764751,0.2830582250413712,0.14941871484325328,0.7321570793430994,0.6070979680761253,0.06653563802184863,0.2075002357635044,0.06628430547656032,0.2140638237741747,0.39762636090004627,0.7791615485825457,0.4252689905717102
110,110,0.6597577269397122,0.2879745944958087,0.1485227565866734,0.7406815527319703,0.6040262427943084,0.07453775596325321,0.21112267800699613,0.07405265793687446,0.20671667548244232,0.4020409729707039,0.7862675849187318,0.420475908541961
111,111,0.6527364237029495,0.2928909639502463,0.1476267983300935,0.7492060261208413,0.6009545175124915,0.08253987390465779,0.21474512025048784,0.0818210103971886,0.19936952719070994,0.4064555850413615,0.7933736212549178,0.4156828265122117
112,112,0.6457151204661867,0.2978073334046838,0.14673084007351364,0.7577304995097123,0.5978827922306746,0.09054199184606238,0.21836756249397954,0.08958936285750276,0.19202237889897755,0.41087019711201905,0.800479657591104,0.4108897444824625
113,113,0.6386938172294239,0.30272370285912137,0.14583488181693374,0.7662549728985832,0.5948110669488578,0.09854410978746696,0.22199000473747127,0.0973577153178169,0.18467523060724517,0.41528480918267663,0.8075856939272901,0.40609666245271325
114,114,0.6316725139926611,0.3076400723135589,0.14493892356035387,0.7747794462874542,0.5917393416670409,0.10654622772887154,0.22561244698096297,0.10512606777813105,0.17732808231551278,0.41969942125333426,0.8146917302634761,0.401303580422964
115,115,0.6246512107558982,0.31255644176799646,0.14404296530377397,0.7833039196763252,0.588667616385224,0.11454834567027612,0.22923488922445467,0.11289442023844519,0.1699809340237804,0.42411403332399183,0.8217977665996622,0.3965104983932148
116,116,0.6176299075191355,0.317472811222434,0.1431470070471941,0.7918283930651961,0.5855958911034072,0.1225504636116807,0.23285733146794638,0.12066277269875933,0.162633785732048,0.4285286453946494,0.8289038029358483,0.3917174163634655
117,117,0.6106086042823727,0.32238918067687156,0.1422510487906142,0.8003528664540671,0.5825241658215903,0.13055258155308527,0.2364797737114381,0.12843112515907348,0.15528663744031562,0.432943257465307,0.8360098392720343,0.3869243343337163
118,118,0.6035873010456099,0.3273055501313091,0.14135509053403433,0.8088773398429381,0.5794524405397734,0.13855469949448987,0.2401022159549298,0.13619947761938764,0.14793948914858326,0.4373578695359646,0.8431158756082204,0.38213125230396705
119,119,0.5965659978088471,0.33222191958574665,0.14045913227745443,0.817401813231809,0.5763807152579565,0.14655681743589444,0.2437246581984215,0.14396783007970176,0.14059234085685088,0.4417724816066222,0.8502219119444064,0.3773381702742178
120,120,0.5895446945720842,0.33713828904018417,0.13956317402087456,0.82592628662068,0.5733089899761397,0.15455893537729903,0.24734710044191324,0.15173618254001592,0.1332451925651185,0.44618709367727977,0.8573279482805926,0.3725450882444686
121,121,0.5825233913353215,0.34205465849462174,0.13866721576429467,0.834450760009551,0.5702372646943228,0.1625610533187036,0.25096954268540494,0.15950453500033007,0.1258980442733861,0.45060170574793734,0.8644339846167787,0.3677520062147193
122,122,0.5755020880985586,0.34697102794905926,0.1377712575077148,0.842975233398422,0.5671655394125059,0.1705631712601082,0.2545919849288967,0.1672728874606442,0.11855089598165372,0.455016317818595,0.8715400209529647,0.3629589241849701
123,123,0.5684807848617959,0.3518873974034968,0.1368752992511349,0.8514997067872929,0.564093814130689,0.17856528920151277,0.25821442717238835,0.17504123992095835,0.11120374768992133,0.45943092988925255,0.8786460572891508,0.35816584215522085
