,t,biod0_x,biod0_y,biod1_x,biod1_y,biod2_x,biod2_y,biod3_x,biod3_y,biod4_x,biod4_y,biod5_x,biod5_y
42,42,0.5897836638742765,0.40771479734237265,0.3114470114125333,0.17579802015687135,0.8392841652708231,0.7913386958151374,0.3561363210526211,0.7416472939415917,0.8390437475243583,0.19608463813330868,0.13608151788242018,0.8209068889881053
43,43,0.5915544684528092,0.41161756534513977,0.3153623189717866,0.17405511635710816,0.8365881496251529,0.7880072026698529,0.35808477683285794,0.7378301134361351,0.8353300184288278,0.1982236947346603,0.13880604869487292,0.817598675151188
44,44,0.5931284732377823,0.41560377355290534,0.31935352825920904,0.17249383631727902,0.8338099085934804,0.7847439644455263,0.3600551599398944,0.7340242052199164,0.8316685079395292,0.20045095490705392,0.141600357795605,0.814349185408422
45,45,0.5945021628256364,0.4196633700667225,0.3234130201011204,0.1711198374365551,0.8309568629771594,0.7815459216612648,0.3620468353958635,0.7302293961579391,0.8280578309133897,0.20275971179154473,0.14445809012272104,0.8111553299193099
46,46,0.5956726457166248,0.42378615028651095,0.32753266435359013,0.16993836455414574,0.8280359029351521,0.778409787197985,0.3640878092492801,0.726460872220315,0.8244996773153704,0.20514862156624908,0.14737340108300187,0.8080139434509425
47,47,0.5966376595389902,0.42796180535624784,0.3317038456021503,0.16895419285650606,0.8250533832618274,0.7753321382028903,0.3661741383793496,0.7227172673133038,0.8209919676548317,0.20761100250268838,0.15034094511482474,0.8049218520295954
48,48,0.5973955730538401,0.43217997012813425,0.3359174961712296,0.1681715717345873,0.8220151316248921,0.7723094946695843,0.36830223658610206,0.7189972478293235,0.8175324567209213,0.2101406528810866,0.1533558523065229,0.8018759233429348
49,49,0.5979453819731995,0.4364302709517194,0.3401641363547172,0.16759416885031658,0.8189264663539578,0.769338384812494,0.37046884754992376,0.7152995263862962,0.8141187976049548,0.2127318453437867,0.15641370023824516,0.7988731058384505
50,50,0.5982866996221704,0.4407023722147136,0.344433922445991,0.1672250162077141,0.8157922213491646,0.7664153974384699,0.3726710179471062,0.7116228713194525,0.8107485952172309,0.21537931258712611,0.15951048300810083,0.7959104577974068
51,51,0.5984197425239535,0.4449860209544051,0.3487167026907183,0.16706645923325678,0.8126167756898306,0.7635372223563401,0.37490607126770004,0.7079661127011023,0.8074194497467887,0.2180782266975436,0.1626425790054545,0.7929851677943239
52,52,0.5983453110783773,0.44927108885336364,0.3530020811501471,0.1671201099391183,0.8094040859256982,0.7607006801976167,0.37717158270579065,0.7043281455678456,0.8041289908855647,0.22082417415176905,0.1658067186197501,0.7900945679534568
53,53,0.5980647655989458,0.45354761094178386,0.3572794893051771,0.1673868052972669,0.8061577194515378,0.7579027431621882,0.37946535535461434,0.7007079309368763,0.8008749038506804,0.2236131281686317,0.16899995274456892,0.7872361413297932
54,54,0.5975799980678151,0.45780582035179845,0.361538265051933,0.1678665719880859,0.8028808877582605,0.7551405482029737,0.38178539783436943,0.6971044950999413,0.7976549483243395,0.22644141976377577,0.1722196226631902,0.7844075246088675
55,55,0.5968934000600458,0.46203617850619894,0.3657677385379556,0.16855859869985865,0.7995764786967624,0.752411404071004,0.3841299034034303,0.693516927598776,0.7944669714252254,0.2293057085462643,0.17546333168431857,0.7816065071642546
56,56,0.5960078273755699,0.46622940017447334,0.36995732406512805,0.16946121714044315,0.7962470871747668,0.7497127934966455,0.3864972305484829,0.6899443782111435,0.7913089157598009,0.23220295402306754,0.17872891873019214,0.7788310273526547
57,57,0.594926561997442,0.470376472891564,0.3740966170424505,0.17057189287469873,0.7928950439316915,0.747042371613248,0.38888588501104054,0.6863860532123163,0.7881788235018267,0.2351303879497934,0.1820144339567422,0.7760791667757208
58,58,0.5936532720664941,0.4744686703074424,0.37817549471128503,0.17188722701531037,0.7895224422073043,0.7443979615566501,0.3912945031827734,0.6828412111225224,0.7850748373325864,0.23808548808345067,0.18531811639883727,0.7733491431017268
59,59,0.5921919706245714,0.47849755911635855,0.38218584199180067,0.17339867057311736,0.7861600476656573,0.7417405850524492,0.39372183678674794,0.6793091581056792,0.781995198955736,0.24106595355156213,0.18863837357526178,0.7706393019216615
60,60,0.590546973931115,0.4824549993012878,0.3861192873564002,0.17510024469800456,0.7828072369460808,0.7390711268269907,0.3961667385133551,0.6757892429808489,0.7789382449702658,0.244069681114024,0.1919737606843001,0.7679481052042817
61,61,0.5887228554703724,0.4863331352942558,0.38996820070643445,0.17698524150508507,0.7794634066005733,0.7363904281197058,0.39862814892357995,0.6722808522199426,0.7759024023168453,0.24709474414187133,0.1953229640758227,0.7652741224853792
62,62,0.5867244045880626,0.4901243806054657,0.3937257781873026,0.1790462991010897,0.7761279720221116,0.7336992902355428,0.4011050844179925,0.6687834049372385,0.772886182831861,0.2501393733405057,0.198684786308955,0.7626160219960085
63,63,0.5845565874741551,0.4938213950630281,0.39738611421752634,0.18127548888319014,0.7728003665439439,0.7309984776318169,0.40359662617646913,0.6652963479252952,0.7698881772353088,0.2532019391572381,0.20205813266373965,0.7599725618942788
64,64,0.5822245115657756,0.4974170547933601,0.4009442578496238,0.18366441350153626,0.7694800407136628,0.7282887205726798,0.4061019099767885,0.6618191507754873,0.7669070488118099,0.2562809357894842,0.2054419989781371,0.7573425817222885
65,65,0.5797333945195612,0.5009044152279634,0.4043962508869661,0.18620431330446452,0.7661664617423659,0.7255707173828814,0.40862011680354005,0.6583513011079731,0.7639415269877055,0.2593749666958481,0.20883546068757233,0.7547249941754485
66,66,0.577088539006597,0.5042766676287066,0.407739145708267,0.1888861785420361,0.7628591131261836,0.722845136331103,0.41115046416174184,0.6548922999247389,0.7609904009601313,0.26248273150486273,0.21223766295166668,0.7521187772441538
67,67,0.5742953147284608,0.5075270899198567,0.41097100150608723,0.19170086414452733,0.7595574944348903,0.7201126171717781,0.41369219801188,0.6514416570898692,0.7580525134948458,0.26560301421322324,0.21564781176088824,0.7495229667661449
68,68,0.5713591492523474,0.5106489930630781,0.41409085860297107,0.19463920357927597,0.7562611212602579,0.7173737723729003,0.4162445852446047,0.6479988869330043,0.7551267549771824,0.2687346725654539,0.2190651659240098,0.7469366494107974
69,69,0.5682855295241814,0.5136356649073563,0.4170986916066962,0.19769211818019056,0.7529695253153192,0.7146291880557333,0.418806906614094,0.6445635039647992,0.7522120577738776,0.27187662850910144,0.2224890298451789,0.7443589561031885
70,70,0.5650800162343338,0.5164803145320704,0.41999534330708066,0.20085071848181713,0.7496822546748022,0.7118794246704999,0.42137845004933777,0.6411350186870955,0.7493073909419341,0.27502785962315557,0.22591061455662229,0.7417782381795881
71,71,0.5617482735422556,0.5191760217811164,0.42278244227880846,0.20410639448851214,0.7463988741466775,0.7091250174300383,0.4239585042627606,0.6377129334756236,0.7463982223605603,0.2781749352663398,0.2293301097208816,0.7391947522089696
72,72,0.5582961144507661,0.5217156958834024,0.42546230756182785,0.20745089280719056,0.7431189661848191,0.7063664760218819,0.426546348170832,0.6342967351725046,0.7434848832524112,0.28131815052777265,0.23274766875042843,0.7366087055701135
73,73,0.5547295684620979,0.5240920579453555,0.42803784458253663,0.21087637904913256,0.7398421315253352,0.703604284581525,0.4291412390351301,0.6308858865477255,0.7405676434742501,0.2844577458863323,0.23616341043705155,0.7340202589956136
74,74,0.5510549761924566,0.526297668652318,0.4305124384158731,0.21437548354868508,0.7365679898274984,0.7008389015915466,0.43174240764858796,0.6274798230158551,0.7376467154156,0.2875939101382436,0.2395774204518928,0.7314295288750995
75,75,0.5472791059070443,0.5283250192698768,0.4328898479155732,0.21794133141553407,0.7332961804145597,0.698070759596601,0.4343490533632633,0.624077949259094,0.7347222575679108,0.2907267831385206,0.24298975272794865,0.7288365893508214
76,76,0.543409285857299,0.5301667140658092,0.43517410452703337,0.22156755792139055,0.7300263630993991,0.6953002647555571,0.43696033893263714,0.6206796357635561,0.7317943778142171,0.29385645837513646,0.24640043074311568,0.7262414742443893
77,77,0.5394535372225007,0.5318157743063906,0.43736941883137914,0.22524831083946456,0.7267582190730023,0.6925277962595228,0.4395753851641546,0.617284215296839,0.7288631364956489,0.2969829854054201,0.24980944873059593,0.7236441788626872
78,78,0.5360191621181576,0.529252102217093,0.43948009698519447,0.2289782417597072,0.723491451821605,0.6897537056582674,0.43910219524599226,0.6130247037943161,0.7259285493201422,0.30010637219672964,0.2532167728543516,0.7210446617432112
79,79,0.5354479424820653,0.5250046258997819,0.4415107483585118,0.232752337934796,0.7202263436539172,0.6869776625044107,0.43695039823473564,0.6093183421604327,0.7229897394107256,0.3032257861248724,0.25662169046314504,0.7184419933017643
80,80,0.5362404837150313,0.5207928299250433,0.443466032930409,0.2365660250197148,0.7169634378493741,0.6841990310697915,0.4337940636316988,0.6064192218089385,0.7200458904777641,0.306340445078703,0.2600235114059593,0.7158352786622599
81,81,0.5379008756006333,0.5168418242650875,0.44535043551902254,0.24041522933006285,0.7137031216952785,0.6814173615146288,0.4297747496925665,0.6049317869708792,0.7170963722034283,0.3094497358158541,0.2634216951013988,0.7132238241804003
82,82,0.5401899621546615,0.5132186447654018,0.44716822510845944,0.24429633586651742,0.7104455964710479,0.6786324241091785,0.42550664451416587,0.6053198914991768,0.7141407853168552,0.312553258507038,0.26681589412502765,0.7106071927721251
83,83,0.5429565561061083,0.509945526245306,0.4489233656383159,0.24820617328759143,0.7071907922033578,0.675844307160806,0.42123027737620816,0.6056027890781178,0.7111790597534481,0.315650923535061,0.2702060250933866,0.7079852928968154
84,84,0.5456169135855722,0.5065854897841592,0.4506195597205457,0.2521419416463982,0.7039383719863535,0.6730534095147436,0.41694820509527986,0.6057794353905084,0.7082112048002409,0.31874271652869735,0.27359206254047264,0.705358108596903
85,85,0.5481780221555144,0.5031492025680284,0.4522602988290532,0.256101148905003,0.7006880264198927,0.6702600959560172,0.4126630513598774,0.6058487491895803,0.7052371762640596,0.3218285715487452,0.27697394276168924,0.7027255750058315
86,86,0.5506454912891853,0.4996450702912505,0.4538488561543588,0.2600815801081509,0.697439472036143,0.6674646994985185,0.4083775156915117,0.6058096215274884,0.7022568820869984,0.32490837569137365,0.2803515672711883,0.7000875834191113
87,87,0.5530237078956454,0.4960797606677349,0.4553882841858246,0.2640812686303627,0.6941924499674065,0.6646675233110191,0.40409438176813095,0.6056609247448725,0.6992701870369452,0.3279819728700492,0.28372480562711,0.6974439855047313
88,88,0.5553160424787998,0.4924586352766929,0.4568814159509789,0.2680984697045763,0.6909467247952458,0.6618688423635767,0.39981652519951794,0.6054015213579433,0.6962769166207324,0.33104916688970326,0.2870934977204044,0.6947945967980008
89,89,0.557525039291726,0.48878607758221654,0.45833086900826736,0.2721316362983947,0.6877020835407597,0.6590689048520486,0.3955469208179947,0.6050302729720166,0.6932768603534736,0.3341097239194049,0.29045745561469133,0.6921391996103393
90,90,0.5596525733459113,0.4850657354222724,0.45973905144032634,0.2761793973062627,0.6844583347691643,0.6562679334409934,0.3912886495249055,0.6045460493323338,0.6902697744943965,0.3371633744519502,0.2920800052412855,0.6881725032962746
91,91,0.5616999747485988,0.48130069964089534,0.46110816922948733,0.28024053796107606,0.6812153077903396,0.6534661263538815,0.389854193750008,0.6005075244074832,0.6872553843375937,0.3402098148208636,0.29102008789134914,0.6840199231164251
92,92,0.5636673589090128,0.4774932403168673,0.46243986539876225,0.2843141030153638,0.677972822006517,0.6506636929683246,0.39077797060311287,0.5963225532887725,0.6842328605203254,0.3432481855541386,0.2889340550589804,0.6802761530966381
93,93,0.5655533336964867,0.4736448060846388,0.4637358595107702,0.2883991668092863,0.6747312798508377,0.6478601681527167,0.3927645775810482,0.5925250883904496,0.6812012970442192,0.346277536941666,0.28577899492036196,0.6773756458202335
94,94,0.5673566697862772,0.46975696273825324,0.4649980230014695,0.2924948096479041,0.671491182437043,0.645054973740934,0.3952988638875768,0.589068972093894,0.6781599296791022,0.3492970454263663,0.28168978218263596,0.6760928028351433
95,95,0.5690763705069637,0.4658314084627342,0.4662279502136524,0.2966002482348894,0.6682527971693614,0.6422478029593751,0.39817580773518996,0.585892410897182,0.6751081094562548,0.3523059888067233,0.2774623935317159,0.6767974531972718
96,96,0.5707117796917814,0.46186999662640743,0.4674268150134513,0.30071486487931426,0.6650160054996332,0.6394387948380708,0.40110800819805176,0.5827667833786877,0.6720453989833692,0.3553038466249084,0.27322382749992846,0.6774314129222961
97,97,0.5722627000133883,0.4578747503142507,0.46859554532735637,0.30483814226413025,0.6617803551873368,0.6366284720816402,0.4040900373029222,0.5796886590542848,0.6689716593661645,0.3582903950849876,0.2689750328953251,0.6779927429024941
98,98,0.5737287517065932,0.453847587619297,0.46973493504257563,0.3089696235984253,0.6585454214253827,0.6338173245411249,0.40711680204180806,0.5766545130205197,0.6658867258916588,0.3612653795213585,0.26471704669867274,0.6784794671446411
99,99,0.5706059936625909,0.4509123313890175,0.47084564820064423,0.3131089065338223,0.6553108045905263,0.6310058123376233,0.4101835200947048,0.5736607549603531,0.6616352700188726,0.36180618438498974,0.26045099946294253,0.6788895743517149
100,100,0.566337951409722,0.4513011273078505,0.47192669397469933,0.31725603650202594,0.6520752851859413,0.6281953388683783,0.4132850373182684,0.5707030636561914,0.6574266716203645,0.3609968349803124,0.2561780941592623,0.6792206743434954
101,101,0.5624008401218624,0.4529942019210273,0.4729762276543975,0.32141125322248165,0.6488372410764729,0.6253877745710003,0.41641621889499847,0.5677767948933601,0.6534147714953884,0.3594895180508008,0.25189966316539664,0.6794704245577199
102,102,0.5586928320283988,0.45514316048684106,0.4739925336128102,0.3255747216248681,0.645595231813128,0.6225847899340176,0.41957223630393387,0.5648773292437494,0.6498562209436618,0.35710119962362624,0.24761716878361179,0.6796365233498797
103,103,0.5550979643770807,0.4574764571907092,0.47497404168755597,0.3297465304457496,0.6423480292448439,0.6197878232879338,0.42274846986172765,0.5620000236768832,0.6473152103651161,0.3536500241458369,0.24333220372363504,0.679716656823249
104,104,0.5516102229933755,0.45996704085305934,0.47591938689922236,0.33392668228145544,0.6390947063505285,0.6169979779366466,0.42594034016664484,0.5591400742200985,0.6465448600674675,0.3494341129326247,0.23904649721128204,0.6797084941796366
105,105,0.5482897244213852,0.4626765862341495,0.47682760778740957,0.3381150568775292,0.6358347394941695,0.6142158990315442,0.42914334284944095,0.556292598012511,0.6456397833615158,0.3452450577772085,0.23476192085981762,0.6796097398012668
106,106,0.5449541005848058,0.4653674895322295,0.47769842296361603,0.34231136809902646,0.6325680379402858,0.6114417310667969,0.432353401850251,0.5534530790127341,0.6445984401087865,0.3410877808837636,0.23048049295579573,0.6794181098416099
107,107,0.5415993995209226,0.46803457177894725,0.47853137248028116,0.34651535930280686,0.6292944954322409,0.608675638807526,0.4355663697852597,0.5506168519436542,0.643419442745787,0.3369674274818312,0.22620438531061285,0.6791313166311187
108,108,0.5410979570072678,0.4722908497708405,0.4776986795306083,0.35071940133284657,0.6260139914011271,0.6059178062816787,0.43966242249035864,0.5493560192125486,0.6421015758435688,0.33288936743239433,0.2219359306180439,0.6787470752014659
109,109,0.5437136529798245,0.47568576972835447,0.4768946564835641,0.35492902054111203,0.6227262720439842,0.6031685794144588,0.44354037565895754,0.551180526313365,0.640644121997254,0.328859085156345,0.21767759936807612,0.6782633791147303
110,110,0.5472128837533403,0.47816018499917207,0.4760992395090936,0.35914027436574664,0.6194315702785373,0.600427724216617,0.44595082278866544,0.5547241249889572,0.6390468522666284,0.3248821420656781,0.21343198464327234,0.6776784837845173
111,111,0.5509549590068685,0.4802492565000326,0.47517088998740104,0.3633242335080362,0.6161297478898109,0.5976954511973013,0.4469153596306077,0.5588998902624503,0.6373097470854664,0.3209642583858893,0.20920181962936804,0.6769906968306462
112,112,0.5552321462491632,0.48051947166083525,0.4734244448303609,0.36723796270820147,0.6122933923130823,0.5957850264205359,0.44618376469456533,0.5631226992550917,0.6354329416031239,0.3171113441485588,0.20498999131182455,0.6761983274961093
113,113,0.5592522446924477,0.4790341584127031,0.469762154580654,0.3694639404856461,0.6080201554281902,0.5954582337272689,0.4438075879053735,0.5666893686826223,0.6334166236281173,0.31332957091865177,0.20079957428756007,0.6752995771962319
114,114,0.5628076140816618,0.4766411069203581,0.4656214412334547,0.36835857180728526,0.6044664423704238,0.5978537442035216,0.4406069633969703,0.5695395177480195,0.6312609366340136,0.3096254704175547,0.1966338820035606,0.6742924254034007
115,115,0.5663332296047305,0.4742044325222753,0.46263419353671753,0.365285511746513,0.6035701737053242,0.6020446927141497,0.43737763574445054,0.5723571035677322,0.6289662203460814,0.30600585384992296,0.19249646699178494,0.6731747743133424
116,116,0.5674529664009008,0.47006758149207395,0.4595815077817626,0.362277446484543,0.6044078560493775,0.6062477434192016,0.4341184377908428,0.5751400832007828,0.6265333576392415,0.30247760697811216,0.18839106383295315,0.6719447288498616
117,117,0.5668106515351122,0.465830273555192,0.45646317798878117,0.35933748623974715,0.6054773825933052,0.6103978590694707,0.4308280085275363,0.5778860661216969,0.6239635303455046,0.29904783517533273,0.18432165356956895,0.6706003899613967
118,118,0.5656501301381897,0.46170467820105704,0.45327911194899934,0.35646885060706673,0.6064615343122359,0.6145690450318682,0.4275048436536657,0.5805923407123192,0.6212582760109485,0.295723839699382,0.18029246032312496,0.6691399281434824
119,119,0.5643069093336708,0.4576348987464572,0.4500293123503078,0.3536749018768428,0.6073583547436667,0.618759875504763,0.4241474811867717,0.5832560719684085,0.6184195724098803,0.2925130596066229,0.17630794321101717,0.6675616473313024
120,120,0.5627825083742852,0.45362945886377265,0.4467138935541788,0.35095914320843175,0.6081657843373286,0.6229688426452922,0.4207545504090597,0.5858743476751342,0.6154498784797922,0.2894230329238298,0.1723727959916025,0.6658640127121019
121,121,0.5610787878206825,0.44969694272089317,0.44333309706956175,0.34832521798770566,0.6088816662452291,0.6271943438028729,0.41732477688786423,0.5884441726754177,0.6123521611315922,0.28646136208299755,0.1684919473167658,0.6640456726719021
122,122,0.5591979755792743,0.44584598280791765,0.43988730771391754,0.34577690822331186,0.6095037525367574,0.631434668741444,0.41385698865835924,0.5909624641069408,0.6091299199646376,0.2836356747682441,0.16467055929503682,0.6621054818240312
123,123,0.5571426927600039,0.4420852435891486,0.4363770704431524,0.3433181318524911,0.610029710947452,0.6356879868213665,0.41035012347066957,0.5934260475729808,0.60578720923334,0.28095358008206256,0.16091402416419262,0.6600425250262507
